relation_id,source_person_id,target_person_id,original_relation_type,standard_relation_type,relation_quality_score,relation_risk_level,context,evidence_ref,weight,source_ids,correction_reason,confidence,needs_manual_review,raw_relation_type,llm_suggested_relation_type,final_relation_type,llm_reason,llm_confidence,display_status
REL-02208,ZLH-027,ZLH-119,组织隶属,待核验,100,critical,《清明时节》、何家槐《怀旧集 )叶紫《丰收》等 ) 和描写牢狱生；何家槐、李辉英、艾莅、阿英、洪深、郜达夫、张天翼、庄启东、；雨、何家槐、田汉、周钥鸣、于伶、徐懋庸、式加 ( 王尧山、腐,左联词典 第431页; 左联词典 第505页; 左联词典 第537页,4,SRC-0260;SRC-0278;SRC-0609,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,同属组织,同属组织,多处证据表明两人均为左联成员，未显示其他具体互动。,0.98,formal
REL-02209,ZLH-027,ZLH-120,组织隶属,待核验,100,critical,"懋庸、柳倩、夏征农、梅雨、戴平万、杨骚、关露、欧阳凡海、穆木天、丽尼。其他文化界知名人土；丁、洪道、马子华、夏征农、柳倩、周文、沙汀、艾芜、杨骚、梁文若、叶以群、丽尼、王任叔、郑伯奇、沈西苓、徐步、林娜 ( 司马文森 ) 、沈端先等左联成员为鲁迅先生送殡。左联的领袖去世了,盟员们都万分悲痛。上海、北平的许多报刊发表了盟员作家一…",左联史 第424页; 左联史 第608页,3,SRC-0700;SRC-0852,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,同属组织,同属组织,证据表明两人共同属于左联组织，未显示其他具体互动。,0.95,review
REL-02210,ZLH-027,ZLH-121,交游,交游,25,low,"所。6时许,生前友好冯雪峰、黄源、萧军、内山完造、鹿地亘夫妇闻讯后即赶到鲁迅寓所。宋庆龄",左联史 第9页; 左联史 第599页; 左联史 第605页,4,SRC-0704;SRC-0957;SRC-0746,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02211,ZLH-027,ZLH-122,签名联署,签名联署,0,low,( 萧军 )、《生死场》( 萧红 ) 、《没,左联词典 第272页,1,SRC-0605,结构性检测未发现需要自动改写的明确证据。,medium,no,签名联署,签名联署,签名联署,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02212,ZLH-027,ZLH-123,空间共现,空间共现,25,low,"9月17日,生活书店的邹韬奋、毕云程、胡愈之,译文社的鲁迅、荃盾,文学社的郑振铎、傅东",左联史 第718页,1,SRC-0980,结构性检测未发现需要自动改写的明确证据。,medium,no,空间共现,空间共现,空间共现,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02213,ZLH-027,ZLH-127,交游,交游,25,low,"鲁迅编辑、推荐的两种苏联文学译作《不走正路的安德伦》和《烟袋》 ( 均为曹靖华译 ) 也被查禁,罪名分别是“普罗文艺“及“欠妥“;鲁迅作序的萧军《八月的乡村》也被查禁,罪名竟然是“鼓；待他来访,约他在内山书店对面的一家外国咖啡店谈话,还为他的《打杂集》作序等等。其实鲁迅写给他的那些信,所谈多是一般事务,如指导看书学习、创办刊物、投寄文稿之类,路鲁迅致曹靖华、萧军、萧红这些朋友的信有很大不同;跟他在咖啡店谈话,那是为左联…；自己先商量好改换一个人,岂不很容易!“10月4日,鲁迅给萧军写信说:“那天晚上,他们开了一个会,也来找我,是对付黄先生的,这时我才看出了资本家及其帮闲们的原形,那专横,卑劣和小气,竟大出于我的意料之多,...... “10月22日,鲁迅给…",左联史 第230页; 左联史 第321页; 左联史 第521页; 左联史 第582页; 左联史 第718页,5,SRC-0796;SRC-0971;SRC-0881;SRC-0979;SRC-0980,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02214,ZLH-027,ZLH-128,交游,交游,25,low,"如《林语堂论 )》、 《张天翼论》、《现实主义底一“修正“》、《典型论底混乱》、《文学修业底一个基本形态》、《文艺界底风习一景》、《 〈死魂灵〉与果戈理》等近50篇,后来分别编人《文艺笔谈》和《密云；这年5月 I0日,林语堂设家宴招待鲁迅等 I0位文艺界朋友,徐懋庸也出席了,这是他第2次见到鲁迅先生。后来编《新语林》时,他去拜访鲁迅,请求支持,先生不但自己寄去稿件,还介绍别人的文稿。1934年秋,左联改选常委会,徐懋庸被选为宣传部长。…",左联史 第479页; 左联史 第521页,3,SRC-0793;SRC-0881,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02215,ZLH-027,ZLH-129,签名联署,签名联署,25,low,"会,8月16日,鲁迅、胡愈之等104位左翼作家和进步文化人联名发表《中国作家欢迎巴比塞代表团；9月17日,生活书店的邹韬奋、毕云程、胡愈之,译文社的鲁迅、荃盾,文学社的郑振铎、傅东",左联史 第478页; 左联史 第718页,3,SRC-0975;SRC-0980,结构性检测未发现需要自动改写的明确证据。,medium,no,签名联署,签名联署,签名联署,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02216,ZLH-027,ZLH-131,交游,交游,25,low,诗人、剧作家、音乐家则有徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲,左联史 第9页,1,SRC-0704,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02217,ZLH-027,ZLH-132,组织隶属,待核验,75,high,"萧军等16位青年作家,以“转形花圈一袭敬献鲁迅先生“,表",左联词典 第281页,1,SRC-0603,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,证据不足,证据不足,证据未明确两人之间的具体关系，仅提及外围联络人身份。,0.7,hidden
REL-02218,ZLH-027,ZLH-133,交游,交游,25,low,"诗人、剧作家、音乐家则有徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲；一篇文章《满洲三千万同胞的代表的来信》作了周详的比较,认为此信的作者是左翼作家萧军,然后又以此文与《中国文化界领袖 x x x x 来信》进行对照,结论是:鲁迅、茅盾的信出自萧军之手,0看来这一结论是有道理的。2.接待斯诺来访",左联史 第9页; 左联史 第601页,3,SRC-0704;SRC-0981,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02219,ZLH-027,ZLH-134,组织隶属,纪念/悼念,100,critical,克、萧红、萧军、周颖等16位青年作家以“轰形花圈一袭敬献,左联词典 第262页,1,SRC-0146,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；上下文直接出现纪念/悼念动作,medium,no,组织隶属,纪念/悼念,纪念/悼念,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；上下文直接出现纪念/悼念动作,0.70,formal
REL-02220,ZLH-027,ZLH-136,亲属关系,待核验,65,high,"所。6时许,生前友好冯雪峰、黄源、萧军、内山完造、鹿地亘夫妇闻讯后即赶到鲁迅寓所。宋庆龄",左联史 第605页,2,SRC-0746,人物-人物关系使用强证据型关系标签；缺少亲属关键词；证据不足以支撑原关系类型,low,yes,亲属关系,仅共现,仅共现,证据仅显示两人同时出现在某场合，未显示具体互动或亲属关系。,0.75,hidden
REL-02221,ZLH-027,ZLH-137,交游,交游,25,low,"也仅仅只有先生一人.“同年10月30日,和萧军、艾芜、周文、",左联词典 第228页,1,SRC-0145,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02222,ZLH-027,ZLH-139,组织隶属,纪念/悼念,100,critical,在陈望道主编的《太白》半月刊及其他报刊上发表人物特写《电,左联词典 第219页,1,SRC-0144,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；上下文直接出现纪念/悼念动作,medium,no,组织隶属,纪念/悼念,纪念/悼念,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；上下文直接出现纪念/悼念动作,0.70,formal
REL-02223,ZLH-027,ZLH-141,交游,交游,25,low,"先生》,回忆往事,贾颂鲁迅热心帮助后萧青年,“和高尔基热心帮助后午青年,是没有两样的.“同年10月30日,和萧军、",左联词典 第156页; 左联词典 第263页; 左联词典 第299页; 左联词典 第328页; 左联词典 第331页,5,SRC-0142;SRC-0147;SRC-0682;SRC-0591;SRC-0150,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02224,ZLH-027,ZLH-142,组织隶属,待核验,100,critical,"庸、唐弹、萧军、萧红等,使《二月动《总退却办《打杂集 )",左联词典 第331页,1,SRC-0150,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,仅共现,仅共现,证据仅显示两人名字并列，未显示具体互动或关系。,0.7,hidden
REL-02225,ZLH-027,ZLH-143,组织隶属,纪念/悼念,100,critical,"弩、路丁 ( 王尧山 )、萧红、萧军、梅志、周颖等16位青年作家献上轰形花圈一袭,悼念鲁迅先生。",左联史 第503页,1,SRC-0753,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；上下文直接出现纪念/悼念动作,medium,no,组织隶属,纪念/悼念,纪念/悼念,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；上下文直接出现纪念/悼念动作,0.70,formal
REL-02226,ZLH-027,ZLH-144,签名联署,签名联署,0,low,"迎巴比塞代表团启事 )。8月18日,与茅眉、田汉在《中国论",左联词典 第328页,1,SRC-0591,结构性检测未发现需要自动改写的明确证据。,medium,no,签名联署,签名联署,签名联署,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02227,ZLH-027,ZLH-145,交游,交游,0,low,"禁,罪名分别是“普罗文艺“及“欠妥“;鲁迅作序的萧军《八月的乡村》也被查禁,罪名竟然是“鼓",左联史 第230页,1,SRC-0796,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02228,ZLH-027,ZLH-150,组织隶属,同属组织,105,critical,"及萧军参加左联问题,认为“现在不必进去 …....我觉得还是在",左联词典 第328页,1,SRC-0591,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；存在明显OCR噪声；证据只能支持同属组织或共同组织关联,low,yes,组织隶属,同属组织,同属组织,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；存在明显OCR噪声；证据只能支持同属组织或共同组织关联,0.40,formal
REL-02229,ZLH-028,ZLH-029,交游,交游,25,low,"欧阳山、奚如、聂绀弩、姚克、萧红、萧军等15位青年作家；路丁、胡风、奚如、聂绀弩、姚克、萧红、萧军、周颖等16位青年作家以“轰形花圈一袭敬献鲁迅先生“,表示哀悼,同时参；送到预先安排的安全住处.同年10月19日鲁迅逝世,她和张天翼、胡风、萧红、萧军、周文、奚如、姚克、聂绀弩、路丁、草明、欧阳山、华沙等16位青年",左联词典 第145页; 左联词典 第219页; 左联词典 第262页; 左联词典 第264页; 左联词典 第278页,5,SRC-0131;SRC-0144;SRC-0146;SRC-0982;SRC-0148,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02230,ZLH-028,ZLH-030,签名联署,签名联署,25,low,山》、绀訾 ( 聂绀弹 )、奚如 ( 吴奚如 )、郑伯奇、关露、张天翼、,左联词典 第537页,1,SRC-0609,结构性检测未发现需要自动改写的明确证据。,medium,no,签名联署,签名联署,签名联署,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-02231,ZLH-028,ZLH-031,组织隶属,待核验,100,critical,"沙汀、葛琴、周文、叶紫、徐檀庸、唐弹、萧军、萧红等,使",左联词典 第331页,1,SRC-0150,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,同属组织,同属组织,证据表明两人均为左联骨干成员，未显示其他具体互动。,0.9,review
